dataset_name,num_output_classes,num_input_channels,mean,std,CHECKPOINT_PATH,DATE_FORMAT,TIME_NOW,device,EPOCH,SAVE_EPOCH,shuffle,EARLY_STOP_EPOCH,EARLY_STOP_ACC,MILESTONES,batch_size,test_batch_size,lr,momentum,warm,tolerance,weight_decay,rnd_aug,loss,net,depth,width,alpha,activation,bias,bn,custom_layer,custom_width,kernel_dim,stride_length,padding,resnet_version,directory,resume,xid,pid,normalize_dist,bound_batch_size,bound_num_batches,rank_bound_version,trial,optimizer
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_28s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4217,0,TRUE,64,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_30s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4218,0,TRUE,128,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_31s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4219,0,TRUE,4,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_32s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4220,0,TRUE,8,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_33s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4221,0,TRUE,16,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_34s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4222,0,TRUE,32,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_35s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4223,0,TRUE,64,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Wednesday_09_November_2022_11h_52m_36s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4224,0,TRUE,128,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_31s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4225,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_32s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4226,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_34s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4227,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_35s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4228,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_37s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4229,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_38s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4230,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_40s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4231,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_42s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4232,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_43s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4233,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_44s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4234,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_45s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4235,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_47s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4236,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_48s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4237,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_49s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4238,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_51s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4239,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_52s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",32,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4240,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_54s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",64,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4241,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_55s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",64,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4242,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_57s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",64,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4243,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_43m_58s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",64,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4244,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_44m_00s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4245,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_44m_02s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4246,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_44m_03s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4247,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_20h_44m_04s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",128,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4248,0,TRUE,100,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_27s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4249,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_29s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4250,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_30s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4251,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_31s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4252,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_32s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4253,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_33s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4254,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_34s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4255,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_35s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",4,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4256,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_36s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4257,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_37s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4258,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_43s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4259,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_44s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4260,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_45s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4261,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_46s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4262,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_48s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4263,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_49s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",8,128,0.1,0,1,0.001,0.0008,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4264,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_50s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4265,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_51s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0001,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4266,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_53s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4267,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_54s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0002,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4268,0,TRUE,200,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_55s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4269,0,TRUE,50,110,,,SGD
CIFAR10,10,3,"(0.5070751592371323, 0.48654887331495095, 0.4409178433670343)","(0.2673342858792401, 0.2564384629170883, 0.27615047132568404)",checkpoint,%A_%d_%B_%Y_%Hh_%Mm_%Ss,Saturday_12_November_2022_21h_00m_56s,cuda,500,10,TRUE,50,0.15,"[60, 100, 200]",16,128,0.1,0,1,0.001,0.0004,FALSE,CE,mlp,10,100,1,relu,TRUE,TRUE,5,100,3,1,1,18,./results/,FALSE,4270,0,TRUE,200,110,,,SGD
